timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1691361063408,117,Product Catalog/Create products-1,200,OK,Load Test Scenario 3 1-97,text,true,,445,262,7,7,https://product_catalog-1-f3543029.deta.app/products,117,0,0
1691361063486,96,Product Catalog/Delete products,200,OK,Load Test Scenario 3 1-99,text,true,,543,550,7,7,https://product_catalog-1-f3543029.deta.app/products/3,19,0,0
1691361063486,19,Product Catalog/Delete products-0,302,Moved Temporarily,Load Test Scenario 3 1-99,text,true,,363,318,7,7,http://product_catalog-1-f3543029.deta.app/products/3,19,0,0
1691361063505,77,Product Catalog/Delete products-1,200,OK,Load Test Scenario 3 1-99,text,true,,180,232,7,7,https://product_catalog-1-f3543029.deta.app/products/3,77,0,0
1691361063486,112,Product Catalog/Create products,200,OK,Load Test Scenario 3 1-96,text,true,,806,618,7,7,https://product_catalog-1-f3543029.deta.app/products,24,0,0
1691361063486,24,Product Catalog/Create products-0,302,Moved Temporarily,Load Test Scenario 3 1-96,text,true,,361,356,7,7,http://product_catalog-1-f3543029.deta.app/products,24,0,0
1691361063510,88,Product Catalog/Create products-1,200,OK,Load Test Scenario 3 1-96,text,true,,445,262,7,7,https://product_catalog-1-f3543029.deta.app/products,88,0,0
1691361063407,195,Product Catalog/Get products/products,200,OK,Load Test Scenario 3 1-95,text,true,,806,460,7,7,https://product_catalog-1-f3543029.deta.app/products,36,0,19
1691361063407,36,Product Catalog/Get products/products-0,302,Moved Temporarily,Load Test Scenario 3 1-95,text,true,,361,230,7,7,http://product_catalog-1-f3543029.deta.app/products,36,0,19
1691361063443,159,Product Catalog/Get products/products-1,200,OK,Load Test Scenario 3 1-95,text,true,,445,230,7,7,https://product_catalog-1-f3543029.deta.app/products,159,0,62
1691361063525,159,Product Catalog/Update products,200,OK,Load Test Scenario 3 1-97,text,true,,543,667,8,8,https://product_catalog-1-f3543029.deta.app/products/3,20,0,0
1691361063525,20,Product Catalog/Update products-0,302,Moved Temporarily,Load Test Scenario 3 1-97,text,true,,363,403,8,8,http://product_catalog-1-f3543029.deta.app/products/3,20,0,0
1691361063545,139,Product Catalog/Update products-1,200,OK,Load Test Scenario 3 1-97,text,true,,180,264,8,8,https://product_catalog-1-f3543029.deta.app/products/3,139,0,0
1691361063519,184,Product Catalog/Delete products,200,OK,Load Test Scenario 3 1-98,text,true,,543,550,8,8,https://product_catalog-1-f3543029.deta.app/products/3,23,0,0
1691361063519,23,Product Catalog/Delete products-0,302,Moved Temporarily,Load Test Scenario 3 1-98,text,true,,363,318,8,8,http://product_catalog-1-f3543029.deta.app/products/3,23,0,0
1691361063542,161,Product Catalog/Delete products-1,200,OK,Load Test Scenario 3 1-98,text,true,,180,232,8,8,https://product_catalog-1-f3543029.deta.app/products/3,161,0,0
1691361063508,222,Product Catalog/Get products/products,200,OK,Load Test Scenario 3 1-94,text,true,,806,460,9,9,https://product_catalog-1-f3543029.deta.app/products,28,0,11
1691361063508,28,Product Catalog/Get products/products-0,302,Moved Temporarily,Load Test Scenario 3 1-94,text,true,,361,230,9,9,http://product_catalog-1-f3543029.deta.app/products,28,0,11
1691361063536,194,Product Catalog/Get products/products-1,200,OK,Load Test Scenario 3 1-94,text,true,,445,230,9,9,https://product_catalog-1-f3543029.deta.app/products,194,0,60
1691361063599,146,Product Catalog/Update products,200,OK,Load Test Scenario 3 1-96,text,true,,543,667,9,9,https://product_catalog-1-f3543029.deta.app/products/3,19,0,0
1691361063599,19,Product Catalog/Update products-0,302,Moved Temporarily,Load Test Scenario 3 1-96,text,true,,363,403,9,9,http://product_catalog-1-f3543029.deta.app/products/3,19,0,0
1691361063618,127,Product Catalog/Update products-1,200,OK,Load Test Scenario 3 1-96,text,true,,180,264,9,9,https://product_catalog-1-f3543029.deta.app/products/3,127,0,0
1691361063602,151,Product Catalog/Create products,200,OK,Load Test Scenario 3 1-95,text,true,,806,618,9,9,https://product_catalog-1-f3543029.deta.app/products,26,0,0
1691361063602,26,Product Catalog/Create products-0,302,Moved Temporarily,Load Test Scenario 3 1-95,text,true,,361,356,9,9,http://product_catalog-1-f3543029.deta.app/products,26,0,0
1691361063628,125,Product Catalog/Create products-1,200,OK,Load Test Scenario 3 1-95,text,true,,445,262,9,9,https://product_catalog-1-f3543029.deta.app/products,125,0,0
1691361063608,176,Product Catalog/Get products/products,200,OK,Load Test Scenario 3 1-93,text,true,,806,460,9,9,https://product_catalog-1-f3543029.deta.app/products,29,0,13
1691361063608,29,Product Catalog/Get products/products-0,302,Moved Temporarily,Load Test Scenario 3 1-93,text,true,,361,230,9,9,http://product_catalog-1-f3543029.deta.app/products,29,0,13
1691361063637,147,Product Catalog/Get products/products-1,200,OK,Load Test Scenario 3 1-93,text,true,,445,230,9,9,https://product_catalog-1-f3543029.deta.app/products,147,0,50
1691361063684,102,Product Catalog/Delete products,200,OK,Load Test Scenario 3 1-97,text,true,,543,550,9,9,https://product_catalog-1-f3543029.deta.app/products/3,18,0,0
1691361063684,18,Product Catalog/Delete products-0,302,Moved Temporarily,Load Test Scenario 3 1-97,text,true,,363,318,9,9,http://product_catalog-1-f3543029.deta.app/products/3,18,0,0
1691361063702,84,Product Catalog/Delete products-1,200,OK,Load Test Scenario 3 1-97,text,true,,180,232,9,9,https://product_catalog-1-f3543029.deta.app/products/3,84,0,0
1691361063784,18,Product Catalog/Create products,429,Too Many Requests,Load Test Scenario 3 1-93,text,false,,321,356,9,9,http://product_catalog-1-f3543029.deta.app/products,18,0,0
1691361063730,86,Product Catalog/Create products,200,OK,Load Test Scenario 3 1-94,text,true,,806,618,10,10,https://product_catalog-1-f3543029.deta.app/products,17,0,0
1691361063730,17,Product Catalog/Create products-0,302,Moved Temporarily,Load Test Scenario 3 1-94,text,true,,361,356,10,10,http://product_catalog-1-f3543029.deta.app/products,17,0,0
1691361063747,69,Product Catalog/Create products-1,200,OK,Load Test Scenario 3 1-94,text,true,,445,262,10,10,https://product_catalog-1-f3543029.deta.app/products,69,0,0
1691361063745,85,Product Catalog/Delete products,200,OK,Load Test Scenario 3 1-96,text,true,,543,550,10,10,https://product_catalog-1-f3543029.deta.app/products/3,21,0,0
1691361063745,21,Product Catalog/Delete products-0,302,Moved Temporarily,Load Test Scenario 3 1-96,text,true,,363,318,10,10,http://product_catalog-1-f3543029.deta.app/products/3,21,0,0
1691361063766,64,Product Catalog/Delete products-1,200,OK,Load Test Scenario 3 1-96,text,true,,180,232,10,10,https://product_catalog-1-f3543029.deta.app/products/3,64,0,0
1691361063803,25,Product Catalog/Update products,429,Too Many Requests,Load Test Scenario 3 1-93,text,false,,321,403,10,10,http://product_catalog-1-f3543029.deta.app/products/3,25,0,0
1691361063753,91,Product Catalog/Update products,200,OK,Load Test Scenario 3 1-95,text,true,,543,667,10,10,https://product_catalog-1-f3543029.deta.app/products/3,23,0,0
1691361063753,23,Product Catalog/Update products-0,302,Moved Temporarily,Load Test Scenario 3 1-95,text,true,,363,403,10,10,http://product_catalog-1-f3543029.deta.app/products/3,23,0,0
1691361063776,68,Product Catalog/Update products-1,200,OK,Load Test Scenario 3 1-95,text,true,,180,264,10,10,https://product_catalog-1-f3543029.deta.app/products/3,68,0,0
1691361063832,15,Product Catalog/Delete products,429,Too Many Requests,Load Test Scenario 3 1-93,text,false,,321,318,10,10,http://product_catalog-1-f3543029.deta.app/products/3,15,0,0
1691361063708,179,Product Catalog/Get products/products,200,OK,Load Test Scenario 3 1-92,text,true,,806,460,10,10,https://product_catalog-1-f3543029.deta.app/products,38,0,20
1691361063708,38,Product Catalog/Get products/products-0,302,Moved Temporarily,Load Test Scenario 3 1-92,text,true,,361,230,10,10,http://product_catalog-1-f3543029.deta.app/products,38,0,20
1691361063747,140,Product Catalog/Get products/products-1,200,OK,Load Test Scenario 3 1-92,text,true,,445,230,10,10,https://product_catalog-1-f3543029.deta.app/products,140,0,64
1691361063816,86,Product Catalog/Update products,200,OK,Load Test Scenario 3 1-94,text,true,,543,667,10,10,https://product_catalog-1-f3543029.deta.app/products/3,22,0,0
1691361063816,22,Product Catalog/Update products-0,302,Moved Temporarily,Load Test Scenario 3 1-94,text,true,,363,403,10,10,http://product_catalog-1-f3543029.deta.app/products/3,22,0,0
1691361063838,64,Product Catalog/Update products-1,200,OK,Load Test Scenario 3 1-94,text,true,,180,264,10,10,https://product_catalog-1-f3543029.deta.app/products/3,64,0,0
1691361063844,95,Product Catalog/Delete products,200,OK,Load Test Scenario 3 1-95,text,true,,543,550,11,11,https://product_catalog-1-f3543029.deta.app/products/3,24,0,0
1691361063844,24,Product Catalog/Delete products-0,302,Moved Temporarily,Load Test Scenario 3 1-95,text,true,,363,318,11,11,http://product_catalog-1-f3543029.deta.app/products/3,24,0,0
1691361063868,71,Product Catalog/Delete products-1,200,OK,Load Test Scenario 3 1-95,text,true,,180,232,11,11,https://product_catalog-1-f3543029.deta.app/products/3,71,0,0
1691361063887,87,Product Catalog/Create products,200,OK,Load Test Scenario 3 1-92,text,true,,806,618,11,11,https://product_catalog-1-f3543029.deta.app/products,17,0,0
1691361063887,17,Product Catalog/Create products-0,302,Moved Temporarily,Load Test Scenario 3 1-92,text,true,,361,356,11,11,http://product_catalog-1-f3543029.deta.app/products,17,0,0
1691361063904,70,Product Catalog/Create products-1,200,OK,Load Test Scenario 3 1-92,text,true,,445,262,11,11,https://product_catalog-1-f3543029.deta.app/products,70,0,0
1691361063902,87,Product Catalog/Delete products,200,OK,Load Test Scenario 3 1-94,text,true,,543,550,11,11,https://product_catalog-1-f3543029.deta.app/products/3,16,0,0
1691361063902,17,Product Catalog/Delete products-0,302,Moved Temporarily,Load Test Scenario 3 1-94,text,true,,363,318,11,11,http://product_catalog-1-f3543029.deta.app/products/3,16,0,0
1691361063919,70,Product Catalog/Delete products-1,200,OK,Load Test Scenario 3 1-94,text,true,,180,232,11,11,https://product_catalog-1-f3543029.deta.app/products/3,70,0,0
1691361063806,212,Product Catalog/Get products/products,200,OK,Load Test Scenario 3 1-91,text,true,,806,460,12,12,https://product_catalog-1-f3543029.deta.app/products,36,0,16
1691361063806,36,Product Catalog/Get products/products-0,302,Moved Temporarily,Load Test Scenario 3 1-91,text,true,,361,230,12,12,http://product_catalog-1-f3543029.deta.app/products,36,0,16
1691361063843,175,Product Catalog/Get products/products-1,200,OK,Load Test Scenario 3 1-91,text,true,,445,230,12,12,https://product_catalog-1-f3543029.deta.app/products,175,0,76
1691361064005,41,Product Catalog/Get products/products,429,Too Many Requests,Load Test Scenario 3 1-89,text,false,,321,230,12,12,http://product_catalog-1-f3543029.deta.app/products,41,0,18
1691361064046,20,Product Catalog/Create products,429,Too Many Requests,Load Test Scenario 3 1-89,text,false,,321,356,12,12,http://product_catalog-1-f3543029.deta.app/products,20,0,0
1691361064066,19,Product Catalog/Update products,429,Too Many Requests,Load Test Scenario 3 1-89,text,false,,321,403,12,12,http://product_catalog-1-f3543029.deta.app/products/3,19,0,0
1691361063451,634,Shopping Cart/Get carts,200,OK,Load Test Scenario 3 1-100,text,true,,1432,450,12,12,https://shopping_cart-1-y6546994.deta.app/carts,33,0,19
1691361063451,33,Shopping Cart/Get carts-0,302,Moved Temporarily,Load Test Scenario 3 1-100,text,true,,356,225,12,12,http://shopping_cart-1-y6546994.deta.app/carts,33,0,19
1691361063484,601,Shopping Cart/Get carts-1,200,OK,Load Test Scenario 3 1-100,text,true,,1076,225,12,12,https://shopping_cart-1-y6546994.deta.app/carts,601,0,61
1691361063906,195,Product Catalog/Get products/products,200,OK,Load Test Scenario 3 1-90,text,true,,806,460,12,12,https://product_catalog-1-f3543029.deta.app/products,38,0,12
1691361063906,38,Product Catalog/Get products/products-0,302,Moved Temporarily,Load Test Scenario 3 1-90,text,true,,361,230,12,12,http://product_catalog-1-f3543029.deta.app/products,38,0,12
1691361063945,156,Product Catalog/Get products/products-1,200,OK,Load Test Scenario 3 1-90,text,true,,445,230,12,12,https://product_catalog-1-f3543029.deta.app/products,156,0,53
1691361063975,129,Product Catalog/Update products,200,OK,Load Test Scenario 3 1-92,text,true,,543,667,12,12,https://product_catalog-1-f3543029.deta.app/products/3,24,0,0
1691361063975,24,Product Catalog/Update products-0,302,Moved Temporarily,Load Test Scenario 3 1-92,text,true,,363,403,12,12,http://product_catalog-1-f3543029.deta.app/products/3,24,0,0
1691361063999,105,Product Catalog/Update products-1,200,OK,Load Test Scenario 3 1-92,text,true,,180,264,12,12,https://product_catalog-1-f3543029.deta.app/products/3,105,0,0
1691361064086,20,Product Catalog/Delete products,429,Too Many Requests,Load Test Scenario 3 1-89,text,false,,321,318,13,13,http://product_catalog-1-f3543029.deta.app/products/3,20,0,0
1691361064101,18,Product Catalog/Create products,429,Too Many Requests,Load Test Scenario 3 1-90,text,false,,321,356,13,13,http://product_catalog-1-f3543029.deta.app/products,18,0,0
1691361064119,22,Product Catalog/Update products,429,Too Many Requests,Load Test Scenario 3 1-90,text,false,,321,403,13,13,http://product_catalog-1-f3543029.deta.app/products/3,22,0,0
1691361064019,133,Product Catalog/Create products,200,OK,Load Test Scenario 3 1-91,text,true,,806,618,13,13,https://product_catalog-1-f3543029.deta.app/products,21,0,0
1691361064019,21,Product Catalog/Create products-0,302,Moved Temporarily,Load Test Scenario 3 1-91,text,true,,361,356,13,13,http://product_catalog-1-f3543029.deta.app/products,21,0,0
1691361064040,112,Product Catalog/Create products-1,200,OK,Load Test Scenario 3 1-91,text,true,,445,262,13,13,https://product_catalog-1-f3543029.deta.app/products,112,0,0
1691361064141,14,Product Catalog/Delete products,429,Too Many Requests,Load Test Scenario 3 1-90,text,false,,321,318,13,13,http://product_catalog-1-f3543029.deta.app/products/3,14,0,0
1691361063583,578,Shopping Cart/Get carts,200,OK,Load Test Scenario 3 1-99,text,true,,1432,450,13,13,https://shopping_cart-1-y6546994.deta.app/carts,28,0,13
1691361063583,28,Shopping Cart/Get carts-0,302,Moved Temporarily,Load Test Scenario 3 1-99,text,true,,356,225,13,13,http://shopping_cart-1-y6546994.deta.app/carts,28,0,13
1691361063611,550,Shopping Cart/Get carts-1,200,OK,Load Test Scenario 3 1-99,text,true,,1076,225,13,13,https://shopping_cart-1-y6546994.deta.app/carts,550,0,66
1691361064104,98,Product Catalog/Delete products,200,OK,Load Test Scenario 3 1-92,text,true,,543,550,13,13,https://product_catalog-1-f3543029.deta.app/products/3,18,0,0
1691361064104,18,Product Catalog/Delete products-0,302,Moved Temporarily,Load Test Scenario 3 1-92,text,true,,363,318,13,13,http://product_catalog-1-f3543029.deta.app/products/3,18,0,0
1691361064122,80,Product Catalog/Delete products-1,200,OK,Load Test Scenario 3 1-92,text,true,,180,232,13,13,https://product_catalog-1-f3543029.deta.app/products/3,80,0,0
1691361063939,285,Shopping Cart/Get carts,200,OK,Load Test Scenario 3 1-95,text,true,,1432,450,14,14,https://shopping_cart-1-y6546994.deta.app/carts,37,0,13
1691361063939,37,Shopping Cart/Get carts-0,302,Moved Temporarily,Load Test Scenario 3 1-95,text,true,,356,225,14,14,http://shopping_cart-1-y6546994.deta.app/carts,37,0,13
1691361063976,248,Shopping Cart/Get carts-1,200,OK,Load Test Scenario 3 1-95,text,true,,1076,225,14,14,https://shopping_cart-1-y6546994.deta.app/carts,248,0,60
1691361063704,539,Shopping Cart/Get carts,200,OK,Load Test Scenario 3 1-98,text,true,,1432,450,14,14,https://shopping_cart-1-y6546994.deta.app/carts,38,0,19
1691361063704,38,Shopping Cart/Get carts-0,302,Moved Temporarily,Load Test Scenario 3 1-98,text,true,,356,225,14,14,http://shopping_cart-1-y6546994.deta.app/carts,38,0,19
1691361063742,501,Shopping Cart/Get carts-1,200,OK,Load Test Scenario 3 1-98,text,true,,1076,225,14,14,https://shopping_cart-1-y6546994.deta.app/carts,501,0,60
1691361064152,110,Product Catalog/Update products,200,OK,Load Test Scenario 3 1-91,text,true,,543,667,14,14,https://product_catalog-1-f3543029.deta.app/products/3,21,0,0
1691361064152,21,Product Catalog/Update products-0,302,Moved Temporarily,Load Test Scenario 3 1-91,text,true,,363,403,14,14,http://product_catalog-1-f3543029.deta.app/products/3,21,0,0
1691361064174,88,Product Catalog/Update products-1,200,OK,Load Test Scenario 3 1-91,text,true,,180,264,14,14,https://product_catalog-1-f3543029.deta.app/products/3,88,0,0
1691361064106,191,Product Catalog/Get products/products,200,OK,Load Test Scenario 3 1-88,text,true,,806,460,14,14,https://product_catalog-1-f3543029.deta.app/products,41,0,19
1691361064106,41,Product Catalog/Get products/products-0,302,Moved Temporarily,Load Test Scenario 3 1-88,text,true,,361,230,14,14,http://product_catalog-1-f3543029.deta.app/products,41,0,19
1691361064147,150,Product Catalog/Get products/products-1,200,OK,Load Test Scenario 3 1-88,text,true,,445,230,14,14,https://product_catalog-1-f3543029.deta.app/products,150,0,61
1691361064106,199,Shopping Cart/Get carts,200,OK,Load Test Scenario 3 1-89,text,true,,1432,450,15,15,https://shopping_cart-1-y6546994.deta.app/carts,41,0,21
1691361064106,41,Shopping Cart/Get carts-0,302,Moved Temporarily,Load Test Scenario 3 1-89,text,true,,356,225,15,15,http://shopping_cart-1-y6546994.deta.app/carts,41,0,21
1691361064147,158,Shopping Cart/Get carts-1,200,OK,Load Test Scenario 3 1-89,text,true,,1076,225,15,15,https://shopping_cart-1-y6546994.deta.app/carts,158,0,63
1691361064306,30,Product Catalog/Get products/products,429,Too Many Requests,Load Test Scenario 3 1-86,text,false,,321,230,15,15,http://product_catalog-1-f3543029.deta.app/products,30,0,13
1691361063787,549,Shopping Cart/Get carts,200,OK,Load Test Scenario 3 1-97,text,true,,1432,450,15,15,https://shopping_cart-1-y6546994.deta.app/carts,35,0,15
1691361063787,35,Shopping Cart/Get carts-0,302,Moved Temporarily,Load Test Scenario 3 1-97,text,true,,356,225,15,15,http://shopping_cart-1-y6546994.deta.app/carts,35,0,15
1691361063822,514,Shopping Cart/Get carts-1,200,OK,Load Test Scenario 3 1-97,text,true,,1076,225,15,15,https://shopping_cart-1-y6546994.deta.app/carts,514,0,68
1691361064161,191,Shopping Cart/Get cart items,200,OK,Load Test Scenario 3 1-99,text,true,,1690,460,15,15,https://shopping_cart-1-y6546994.deta.app/cart_items,17,0,0
1691361064161,17,Shopping Cart/Get cart items-0,302,Moved Temporarily,Load Test Scenario 3 1-99,text,true,,361,230,15,15,http://shopping_cart-1-y6546994.deta.app/cart_items,17,0,0
1691361064178,174,Shopping Cart/Get cart items-1,200,OK,Load Test Scenario 3 1-99,text,true,,1329,230,15,15,https://shopping_cart-1-y6546994.deta.app/cart_items,174,0,0
1691361064336,19,Product Catalog/Create products,429,Too Many Requests,Load Test Scenario 3 1-86,text,false,,321,356,15,15,http://product_catalog-1-f3543029.deta.app/products,19,0,0
1691361064356,18,Product Catalog/Update products,429,Too Many Requests,Load Test Scenario 3 1-86,text,false,,321,403,15,15,http://product_catalog-1-f3543029.deta.app/products/3,18,0,0
1691361064374,22,Product Catalog/Delete products,429,Too Many Requests,Load Test Scenario 3 1-86,text,false,,321,318,15,15,http://product_catalog-1-f3543029.deta.app/products/3,22,0,0
1691361063833,565,Shopping Cart/Get carts,200,OK,Load Test Scenario 3 1-96,text,true,,1432,450,15,15,https://shopping_cart-1-y6546994.deta.app/carts,35,0,18
1691361063833,35,Shopping Cart/Get carts-0,302,Moved Temporarily,Load Test Scenario 3 1-96,text,true,,356,225,15,15,http://shopping_cart-1-y6546994.deta.app/carts,35,0,18
1691361063869,529,Shopping Cart/Get carts-1,200,OK,Load Test Scenario 3 1-96,text,true,,1076,225,15,15,https://shopping_cart-1-y6546994.deta.app/carts,529,0,76
1691361064205,205,Product Catalog/Get products/products,200,OK,Load Test Scenario 3 1-87,text,true,,806,460,16,16,https://product_catalog-1-f3543029.deta.app/products,37,0,16
1691361064205,37,Product Catalog/Get products/products-0,302,Moved Temporarily,Load Test Scenario 3 1-87,text,true,,361,230,16,16,http://product_catalog-1-f3543029.deta.app/products,37,0,16
1691361064242,168,Product Catalog/Get products/products-1,200,OK,Load Test Scenario 3 1-87,text,true,,445,230,16,16,https://product_catalog-1-f3543029.deta.app/products,168,0,53
1691361064262,148,Product Catalog/Delete products,200,OK,Load Test Scenario 3 1-91,text,true,,543,550,16,16,https://product_catalog-1-f3543029.deta.app/products/3,17,0,0
1691361064262,17,Product Catalog/Delete products-0,302,Moved Temporarily,Load Test Scenario 3 1-91,text,true,,363,318,16,16,http://product_catalog-1-f3543029.deta.app/products/3,17,0,0
1691361064279,131,Product Catalog/Delete products-1,200,OK,Load Test Scenario 3 1-91,text,true,,180,232,16,16,https://product_catalog-1-f3543029.deta.app/products/3,131,0,0
1691361064202,208,Shopping Cart/Get carts,200,OK,Load Test Scenario 3 1-92,text,true,,1432,450,16,16,https://shopping_cart-1-y6546994.deta.app/carts,35,0,14
1691361064202,35,Shopping Cart/Get carts-0,302,Moved Temporarily,Load Test Scenario 3 1-92,text,true,,356,225,16,16,http://shopping_cart-1-y6546994.deta.app/carts,35,0,14
